CocState,CoC,HudNum,year,HIC Date,Beds HH w/ Children,Units HH w/ Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Beds HH w/ only Children,CH Beds HH w only Children
NC,North Carolina Balance of State CoC,NC-503,2020,1/29/2020 0:00,0,0,0,0,,0,
VT,Vermont Balance of State CoC,VT-500,2020,1/22/2020 0:00,5,2,0,0,,0,
NC,North Carolina Balance of State CoC,NC-503,2020,1/29/2020 0:00,16,3,0,0,,0,
NC,North Carolina Balance of State CoC,NC-503,2020,1/29/2020 0:00,4,2,0,0,,0,
NC,North Carolina Balance of State CoC,NC-503,2020,1/29/2020 0:00,16,4,0,0,,0,
NC,North Carolina Balance of State CoC,NC-503,2020,1/29/2020 0:00,0,0,0,0,,0,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,10,3,0,2,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
NY,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",NY-523,2020,1/23/2020 0:00,56,16,0,0,0,0,0
NY,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",NY-523,2020,1/23/2020 0:00,10,5,0,10,,0,
IL,Southern Illinois CoC,IL-520,2020,1/28/2020 0:00,15,1,0,0,,0,
CA,Vallejo/Solano County CoC,CA-518,2020,1/28/2020 0:00,0,0,0,0,0,0,0
CA,Vallejo/Solano County CoC,CA-518,2020,1/28/2020 0:00,0,0,0,0,0,0,0
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,0,0,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,0,0,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,0,0,0,0,0,0,0
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,0,0,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,12,4,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,0,0,0,0,0,0,0
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,22,7,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,13,3,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,20,6,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,14,4,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,4,1,0,0,,0,
CA,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",CA-526,2020,1/29/2020 0:00,8,3,0,0,,0,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,30,14,0,0,,,
MA,"Quincy, Brockton, Weymouth, Plymouth City and County CoC",MA-511,2020,1/29/2020 0:00,24,12,0,0,,0,
MA,"Quincy, Brockton, Weymouth, Plymouth City and County CoC",MA-511,2020,1/29/2020 0:00,12,3,0,0,0,0,0
MA,"Quincy, Brockton, Weymouth, Plymouth City and County CoC",MA-511,2020,1/29/2020 0:00,87,35,0,0,87,0,0
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,,,,,,9,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,,,,,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,9,4,0,9,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,2,1,0,2,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,0,0,0
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,0,0,0
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,18,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,0,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,32,9,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,,,,,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,0,0,0
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,10,4,0,0,10,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,0,0,0
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,256,59,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,130,51,0,0,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,263,94,0,0,50,,
FL,Tampa/Hillsborough County CoC,FL-501,2020,2/20/2020 0:00,99,27,0,0,,0,
FL,Tampa/Hillsborough County CoC,FL-501,2020,2/20/2020 0:00,22,6,0,0,,,
FL,Tampa/Hillsborough County CoC,FL-501,2020,2/20/2020 0:00,,,,,,,
FL,Tampa/Hillsborough County CoC,FL-501,2020,2/20/2020 0:00,81,22,0,0,,0,
FL,Tampa/Hillsborough County CoC,FL-501,2020,2/20/2020 0:00,20,6,20,0,,,
CT,Connecticut Balance of State CoC,CT-505,2020,1/21/2020 0:00,62,24,0,62,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,25,10,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,2,1,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,0,0,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,2,1,0,0,,0,
NY,Rockland County CoC,NY-606,2020,1/28/2020 0:00,0,0,0,0,0,0,0
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,29,8,29,0,0,,
NY,Rockland County CoC,NY-606,2020,1/28/2020 0:00,0,0,0,0,,0,0
NY,Rockland County CoC,NY-606,2020,1/28/2020 0:00,0,0,0,0,,0,
NY,Rockland County CoC,NY-606,2020,1/28/2020 0:00,0,0,0,0,,0,
NY,Rockland County CoC,NY-606,2020,1/28/2020 0:00,0,0,0,0,,0,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
OR,"Eugene, Springfield/Lane County CoC",OR-500,2020,1/29/2020 0:00,16,5,0,0,,0,
FL,Tampa/Hillsborough County CoC,FL-501,2020,2/20/2020 0:00,,,,,,,
OR,"Eugene, Springfield/Lane County CoC",OR-500,2020,1/29/2020 0:00,25,10,0,0,25,0,0
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
OR,"Eugene, Springfield/Lane County CoC",OR-500,2020,1/29/2020 0:00,0,0,0,0,,0,
MS,"Jackson/Rankin, Madison Counties CoC",MS-500,2020,1/27/2020 0:00,13,4,0,0,,0,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,40,10,0,0,,,
OR,"Eugene, Springfield/Lane County CoC",OR-500,2020,1/29/2020 0:00,,,,,,,
OR,"Eugene, Springfield/Lane County CoC",OR-500,2020,1/29/2020 0:00,0,0,0,0,,12,
OR,"Eugene, Springfield/Lane County CoC",OR-500,2020,1/29/2020 0:00,0,0,0,0,,0,
OR,"Eugene, Springfield/Lane County CoC",OR-500,2020,1/29/2020 0:00,25,10,0,0,,0,
UT,Utah Balance of State CoC,UT-503,2020,1/22/2020 0:00,17,5,0,0,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,7,4,0,0,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,36,15,0,0,,0,
TX,"Bryan, College Station/Brazos Valley CoC",TX-701,2020,1/30/2020 0:00,24,3,0,0,,0,
UT,Utah Balance of State CoC,UT-503,2020,1/22/2020 0:00,,,,,,,
FL,Tampa/Hillsborough County CoC,FL-501,2020,2/20/2020 0:00,237,51,0,0,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,0,0,0,0,,5,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,25,7,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,0,0,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,2,1,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,0,0,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,0,0,0,0,,0,
NY,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",NY-523,2020,1/23/2020 0:00,0,0,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,0,0,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,5,2,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,0,0,0,0,,0,
PR,South-Southeast Puerto Rico CoC,PR-503,2020,1/29/2020 0:00,8,3,0,0,,0,
NY,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",NY-523,2020,1/23/2020 0:00,,,,,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,24,12,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,0,0,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,12,6,0,0,,0,
OR,"Medford, Ashland/Jackson County CoC",OR-502,2020,1/27/2020 0:00,0,0,0,0,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,35,9,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,0,0,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,12,2,0,0,,0,
UT,Salt Lake City & County CoC,UT-500,2020,1/22/2020 0:00,,,,,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,16,4,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,35,6,0,0,,0,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,,,,,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,5,1,0,0,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,10,3,0,0,,0,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,12,4,0,0,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,,,,,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,,,,,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,17,4,0,0,,0,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,,,,,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,,,,,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,11,3,0,0,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,5,2,0,0,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,7,2,0,0,0,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,0,0,0,0,,,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,,,,,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,0,,,,,,
PA,Erie City & County CoC,PA-605,2020,1/24/2020 0:00,4,1,4,0,,0,
MN,St. Cloud/Central Minnesota CoC,MN-505,2020,1/22/2020 0:00,8,4,0,0,0,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,25,7,0,0,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,8,2,0,0,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
CA,"Oakland, Berkeley/Alameda County CoC",CA-502,2020,1/29/2020 0:00,,,,,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,8,2,0,0,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,163,50,0,0,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,,,,,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,96,32,0,85,,0,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,361,116,0,0,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,336,104,0,0,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,66,33,0,0,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,21,7,0,0,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,,,,,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,,,,,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,25,4,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,24,5,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,75,30,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,6,3,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,6,2,0,0,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,0,0,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,,,,,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,,,,,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,6,3,0,0,,0,
UT,Utah Balance of State CoC,UT-503,2020,1/22/2020 0:00,,,,,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,36,11,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,20,6,0,14,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,,,,,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,10,4,0,6,0,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,3,1,0,0,,,
UT,Salt Lake City & County CoC,UT-500,2020,1/22/2020 0:00,0,0,0,0,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,24,15,0,0,0,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,18,5,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,4,2,0,0,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,14,6,0,0,,0,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
UT,Salt Lake City & County CoC,UT-500,2020,1/22/2020 0:00,,,,,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,12,2,0,0,,0,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,0,0,0,0,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,4,1,0,0,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,13,4,0,0,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,10,3,0,0,,0,
IL,DuPage County CoC,IL-514,2020,1/22/2020 0:00,6,2,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,23,15,0,0,,0,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,10,3,0,0,10,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,,,,,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,90,30,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,42,11,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,16,4,0,0,,0,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,,,,,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,14,5,0,0,14,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,21,9,0,0,,0,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,0,0,,,,0,
ND,North Dakota Statewide CoC,ND-500,2020,1/22/2020 0:00,12,4,0,0,8,0,0
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,0,0,0,0,,0,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,0,0,,,,0,
SD,South Dakota Statewide CoC,SD-500,2020,1/28/2020 0:00,22,5,0,0,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,30,8,0,0,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,,,,,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,,,,,,,
IL,"Champaign, Urbana, Rantoul/Champaign County CoC",IL-503,2020,1/30/2020 0:00,9,3,0,0,0,0,0
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
IL,"Champaign, Urbana, Rantoul/Champaign County CoC",IL-503,2020,1/30/2020 0:00,0,0,0,0,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,0,,,,,,
IL,"Champaign, Urbana, Rantoul/Champaign County CoC",IL-503,2020,1/30/2020 0:00,,,,,,,
IL,"Champaign, Urbana, Rantoul/Champaign County CoC",IL-503,2020,1/30/2020 0:00,16,8,0,0,0,0,0
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
PA,Erie City & County CoC,PA-605,2020,1/24/2020 0:00,5,1,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,4,2,0,4,,,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,77,24,0,0,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,40,10,0,0,,0,
MN,Rochester/Southeast Minnesota CoC,MN-502,2020,1/22/2020,14,5,0,0,14,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,6,3,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,,,,,,,
UT,Utah Balance of State CoC,UT-503,2020,1/22/2020 0:00,0,0,0,0,,,
UT,Utah Balance of State CoC,UT-503,2020,1/22/2020 0:00,20,6,0,0,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,0,0,0
UT,Utah Balance of State CoC,UT-503,2020,1/22/2020 0:00,6,4,0,0,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,12,6,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,5,3,0,5,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,0,0,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,22,5,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,6,3,0,0,,0,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,167,56,167,0,0,0,0
CA,Vallejo/Solano County CoC,CA-518,2020,1/28/2020 0:00,0,0,0,0,0,0,0
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,12,4,0,0,,0,
SD,South Dakota Statewide CoC,SD-500,2020,1/28/2020 0:00,5,4,0,0,,,
SD,South Dakota Statewide CoC,SD-500,2020,1/28/2020 0:00,14,7,0,0,,0,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,,,,,,,
SD,South Dakota Statewide CoC,SD-500,2020,1/28/2020 0:00,0,0,,,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,0,,,,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,12,4,12,0,12,,
UT,Provo/Mountainland CoC,UT-504,2020,1/22/2020 0:00,24,8,0,0,0,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,3510,1170,0,0,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,,,,,,,
WA,Spokane City & County CoC,WA-502,2020,1/23/2020 0:00,14,3,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,5,3,0,0,,0,
UT,Provo/Mountainland CoC,UT-504,2020,1/22/2020 0:00,,,,,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,,,,,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,405,154,0,0,405,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,25,10,0,0,,0,
SD,South Dakota Statewide CoC,SD-500,2020,1/28/2020 0:00,10,4,0,0,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,5,2,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,12,4,0,0,0,0,
SD,South Dakota Statewide CoC,SD-500,2020,1/28/2020 0:00,7,7,0,0,,,
UT,Utah Balance of State CoC,UT-503,2020,1/22/2020 0:00,5,1,5,0,5,,
CA,San Francisco CoC,CA-501,2020,1/28/2020 0:00,,,,,,,
SD,South Dakota Statewide CoC,SD-500,2020,1/28/2020 0:00,,,0,0,0,0,
SD,South Dakota Statewide CoC,SD-500,2020,1/28/2020 0:00,9,6,0,0,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,,,,,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,12,3,0,0,,0,
UT,Utah Balance of State CoC,UT-503,2020,1/22/2020 0:00,14,14,0,0,14,,
CA,San Francisco CoC,CA-501,2020,1/28/2020 0:00,0,,,,,,
CA,San Francisco CoC,CA-501,2020,1/28/2020 0:00,0,,,,,,
CA,San Francisco CoC,CA-501,2020,1/28/2020 0:00,,,,,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,15,4,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,,,,,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,12,3,0,0,,0,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,0,0,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,29,8,0,21,,,
MS,"Jackson/Rankin, Madison Counties CoC",MS-500,2020,1/27/2020 0:00,,,,,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,42,14,42,0,42,,
MS,"Jackson/Rankin, Madison Counties CoC",MS-500,2020,1/27/2020 0:00,101,40,0,0,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,,,,,,,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,2,1,0,2,,,
DC,District of Columbia CoC,DC-500,2020,1/22/2020 0:00,1070,339,0,0,,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,12,2,0,0,,0,
MN,Northwest Minnesota CoC,MN-506,2020,1/22/2020 0:00,2,2,2,0,2,,
IN,Indiana Balance of State CoC,IN-502,2020,1/22/2020 0:00,34,7,0,0,,0,
NC,North Carolina Balance of State CoC,NC-503,2020,1/29/2020 0:00,0,0,0,0,,0,
